"ASV_id","taxID","domain_global","phylum_global","class_global","order_global","family_global","genus_global","species_global","pct_id_global","domain_local","phylum_local","class_local","order_local","family_local","genus_local","species_local","pct_id_local","best_pctid_winner","global_lca_to_local_triggered","preferred_pctid","preferred_database","preferred_scientific_name","preferred_domain","preferred_phylum","preferred_class","preferred_order","preferred_family","preferred_genus","preferred_species","post_checklist_domain","post_checklist_phylum","post_checklist_class","post_checklist_order","post_checklist_family","post_checklist_genus","post_checklist_species","regatta_match_rank","post_checklist_scientific_name"
"MiFish_0000099","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000100","40493","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,98.2,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,98.2,"global","Lutjanus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus","Lutjanus"
"MiFish_0000101","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000102","40493","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,98.2,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,98.2,"global","Lutjanus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus","Lutjanus"
"MiFish_0000103","482919","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera",97.6,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.6,"global","Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis",NA,"genus","Orthopristis"
"MiFish_0000104","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000105","40493","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,98.2,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,98.2,"global","Lutjanus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus","Lutjanus"
"MiFish_0000106","482919","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera",97.6,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.6,"global","Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis",NA,"genus","Orthopristis"
"MiFish_0000107","211834","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus",97,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97,"global","Lutjanus argentimaculatus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus","Lutjanus"
"MiFish_0000108","211834","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus",97,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97,"global","Lutjanus argentimaculatus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus","Lutjanus"
"MiFish_0000109","40493","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,98.2,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,98.2,"global","Lutjanus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus","Lutjanus"
"MiFish_0000110","482919","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera",97.6,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.6,"global","Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis",NA,"genus","Orthopristis"
"MiFish_0000111","482919","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera",97.6,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.6,"global","Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis",NA,"genus","Orthopristis"
"MiFish_0000112","482919","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera",97.6,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.6,"global","Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis",NA,"genus","Orthopristis"
"MiFish_0000113","482919","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera",97.6,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.6,"global","Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis",NA,"genus","Orthopristis"
"MiFish_0000114","482919","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera",96.5,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,96.5,"global","Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis",NA,"genus","Orthopristis"
"MiFish_0000115","48193","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus",98.2,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus",98.2,"local",FALSE,98.2,"local","Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species","Mugil cephalus"
"MiFish_0000116","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000117","211834","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus",97,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97,"global","Lutjanus argentimaculatus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus","Lutjanus"
"MiFish_0000118","40493","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,98.2,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,98.2,"global","Lutjanus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus","Lutjanus"
"MiFish_0000119","40493","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,98.2,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,98.2,"global","Lutjanus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus","Lutjanus"
"MiFish_0000120","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000121","482919","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera",97.6,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.6,"global","Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis",NA,"genus","Orthopristis"
"MiFish_0000122","482919","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera",97.6,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.6,"global","Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis",NA,"genus","Orthopristis"
"MiFish_0000123","435274","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Gerres","Gerres cinereus",99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Gerres cinereus","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Gerres","Gerres cinereus","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Gerres","Gerres cinereus","species","Gerres cinereus"
"MiFish_0000124","48193","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus",99.4,"Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus",99.4,"local",FALSE,99.4,"local","Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species","Mugil cephalus"
"MiFish_0000125","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000126","211834","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus",97,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97,"global","Lutjanus argentimaculatus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus","Lutjanus"
"MiFish_0000127","435274","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Gerres","Gerres cinereus",99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Gerres cinereus","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Gerres","Gerres cinereus","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Gerres","Gerres cinereus","species","Gerres cinereus"
"MiFish_0000128","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000129","482919","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera",97.6,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.6,"global","Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis","Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis",NA,"genus","Orthopristis"
"MiFish_0000130","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000131","211834","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus",96.5,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,96.5,"global","Lutjanus argentimaculatus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus","Lutjanus"
"MiFish_0000132","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000133","40493","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,98.2,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,98.2,"global","Lutjanus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus","Lutjanus"
"MiFish_0000134","211834","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus",97,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97,"global","Lutjanus argentimaculatus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus","Lutjanus argentimaculatus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus","Lutjanus"
"MiFish_0000135","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000136","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000137","36213","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,100,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,100,"global","Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus","Abudefduf"
"MiFish_0000138","36213","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus","Abudefduf"
"MiFish_0000139","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000140","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000141","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000142","36213","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus","Abudefduf"
"MiFish_0000143","36213","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus","Abudefduf"
"MiFish_0000144","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000145","36213","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus","Abudefduf"
"MiFish_0000146","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000147","36213","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus","Abudefduf"
"MiFish_0000148","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000149","36213","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus","Abudefduf"
"MiFish_0000150","50731","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf","Abudefduf saxatilis",100,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,100,"global","Abudefduf saxatilis","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf","Abudefduf saxatilis","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf","Abudefduf saxatilis","species","Abudefduf saxatilis"
"MiFish_0000151","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000152","36213","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus","Abudefduf"
"MiFish_0000153","36213","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus","Abudefduf"
"MiFish_0000154","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000155","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000156","36213","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,98.8,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,98.8,"global","Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus","Abudefduf"
"MiFish_0000157","153621","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",96.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,96.4,"global","Mycteroperca bonaci","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca",NA,"genus","Mycteroperca"
"MiFish_0000158","153621","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",95.9,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,95.9,"global","Mycteroperca bonaci","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca",NA,"genus","Mycteroperca"
"MiFish_0000159","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000160","153621","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",95.9,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,95.9,"global","Mycteroperca bonaci","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca",NA,"genus","Mycteroperca"
"MiFish_0000161","153621","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",95.9,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,95.9,"global","Mycteroperca bonaci","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca",NA,"genus","Mycteroperca"
"MiFish_0000162","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000163","36213","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus","Abudefduf"
"MiFish_0000164","153621","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",95.9,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,95.9,"global","Mycteroperca bonaci","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca",NA,"genus","Mycteroperca"
"MiFish_0000165","36213","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus","Abudefduf"
"MiFish_0000166","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000167","36213","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus","Abudefduf"
"MiFish_0000168","36213","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus","Abudefduf"
"MiFish_0000169","36213","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus","Abudefduf"
"MiFish_0000170","None",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000171","36213","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,99.4,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4,"global","Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus","Abudefduf"
