"ASV_id","Sample_name","BestTaxon","Class","nReads","name_match_type","domain","phylum","class","order","family","genus","species","before_domain","after_domain","before_phylum","after_phylum","before_class","after_class","before_order","after_order","before_family","after_family","before_genus","after_genus","before_species","after_species","regatta_match_rank","after_scientific_name"
"row_3577","RL2501_F2_1_4_MV1","Evadne","Branchiopoda",13,"scientific name","Eukaryota","Arthropoda","Branchiopoda","Diplostraca","Podonidae","Evadne",NA,"Eukaryota","Eukaryota","Arthropoda",NA,"Branchiopoda",NA,"Diplostraca",NA,"Podonidae",NA,"Evadne",NA,NA,NA,"domain","Eukaryota"
"row_3578","RL2501_F2_1_4_MV1","Homo sapiens","Mammalia",3332,"scientific name","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens","Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Primates",NA,"Hominidae",NA,"Homo",NA,"Homo sapiens",NA,"class","Mammalia"
"row_3579","RL2501_F2_1_4_MV1",NA,NA,108286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"row_3580","RL2501_F2_2_1_MV1","Astropecten verrilli","Asteroidea",603,"scientific name","Eukaryota","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","Astropecten verrilli","Eukaryota","Eukaryota","Echinodermata",NA,"Asteroidea",NA,"Paxillosida",NA,"Astropectinidae",NA,"Astropecten",NA,"Astropecten verrilli",NA,"domain","Eukaryota"
"row_3581","RL2501_F2_2_1_MV1","Citharichthys sordidus","Actinopteri",11,"scientific name","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Cyclopsettidae","Citharichthys","Citharichthys sordidus","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Pleuronectiformes","Pleuronectiformes","Cyclopsettidae","Cyclopsettidae","Citharichthys","Citharichthys","Citharichthys sordidus","Citharichthys sordidus","species","Citharichthys sordidus"
"row_3582","RL2501_F2_2_1_MV1","Cololabis saira","Actinopteri",1582,"scientific name","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Cololabis","Cololabis saira","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Beloniformes","Beloniformes","Belonidae","Belonidae","Cololabis","Cololabis","Cololabis saira","Cololabis saira","species","Cololabis saira"
"row_3583","RL2501_F2_2_1_MV1","Delphinidae","Mammalia",7202,"scientific name","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA,"Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Artiodactyla","Artiodactyla","Delphinidae","Delphinidae",NA,NA,NA,NA,"family","Delphinidae"
"row_3584","RL2501_F2_2_1_MV1","Delphinus bairdii","Mammalia",782,"scientific name","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Delphinus","Delphinus bairdii","Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Artiodactyla","Artiodactyla","Delphinidae","Delphinidae","Delphinus","Delphinus","Delphinus bairdii",NA,"genus","Delphinus"
"row_3585","RL2501_F2_2_1_MV1","Engraulis mordax","Actinopteri",123871,"scientific name","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Clupeiformes","Clupeiformes","Engraulidae","Engraulidae","Engraulis","Engraulis","Engraulis mordax","Engraulis mordax","species","Engraulis mordax"
"row_3586","RL2501_F2_2_1_MV1","Evadne","Branchiopoda",91,"scientific name","Eukaryota","Arthropoda","Branchiopoda","Diplostraca","Podonidae","Evadne",NA,"Eukaryota","Eukaryota","Arthropoda",NA,"Branchiopoda",NA,"Diplostraca",NA,"Podonidae",NA,"Evadne",NA,NA,NA,"domain","Eukaryota"
"row_3587","RL2501_F2_2_1_MV1","Mola","Actinopteri",1128,"scientific name","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Molidae","Mola",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Tetraodontiformes","Tetraodontiformes","Molidae","Molidae","Mola","Mola",NA,NA,"genus","Mola"
"row_3588","RL2501_F2_2_1_MV1","Oneirodes","Actinopteri",2,"scientific name","Eukaryota","Chordata","Actinopteri","Lophiiformes","Oneirodidae","Oneirodes",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Lophiiformes","Lophiiformes","Oneirodidae","Oneirodidae","Oneirodes","Oneirodes",NA,NA,"genus","Oneirodes"
"row_3589","RL2501_F2_2_1_MV1","Syngnathus","Actinopteri",3,"scientific name","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Syngnathidae","Syngnathus",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Syngnathiformes","Syngnathiformes","Syngnathidae","Syngnathidae","Syngnathus","Syngnathus",NA,NA,"genus","Syngnathus"
"row_3590","RL2501_F2_2_1_MV1",NA,NA,8340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"row_3591","RL2501_F2_2_2_MV1","Astropecten verrilli","Asteroidea",304,"scientific name","Eukaryota","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","Astropecten verrilli","Eukaryota","Eukaryota","Echinodermata",NA,"Asteroidea",NA,"Paxillosida",NA,"Astropectinidae",NA,"Astropecten",NA,"Astropecten verrilli",NA,"domain","Eukaryota"
"row_3592","RL2501_F2_2_2_MV1","Delphinidae","Mammalia",4129,"scientific name","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA,"Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Artiodactyla","Artiodactyla","Delphinidae","Delphinidae",NA,NA,NA,NA,"family","Delphinidae"
"row_3593","RL2501_F2_2_2_MV1","Engraulis mordax","Actinopteri",119049,"scientific name","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Clupeiformes","Clupeiformes","Engraulidae","Engraulidae","Engraulis","Engraulis","Engraulis mordax","Engraulis mordax","species","Engraulis mordax"
"row_3594","RL2501_F2_2_2_MV1","Evadne","Branchiopoda",102,"scientific name","Eukaryota","Arthropoda","Branchiopoda","Diplostraca","Podonidae","Evadne",NA,"Eukaryota","Eukaryota","Arthropoda",NA,"Branchiopoda",NA,"Diplostraca",NA,"Podonidae",NA,"Evadne",NA,NA,NA,"domain","Eukaryota"
"row_3595","RL2501_F2_2_2_MV1","Ostreococcus sp. lucimarinus","Mamiellophyceae",44,"synonym","Eukaryota","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Ostreococcus","Ostreococcus sp. 'lucimarinus'","Eukaryota","Eukaryota","Chlorophyta",NA,"Mamiellophyceae",NA,"Mamiellales",NA,"Bathycoccaceae",NA,"Ostreococcus",NA,"Ostreococcus sp. 'lucimarinus'",NA,"domain","Eukaryota"
"row_3596","RL2501_F2_2_2_MV1","Stenella coeruleoalba","Mammalia",836,"scientific name","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Stenella","Stenella coeruleoalba","Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Artiodactyla","Artiodactyla","Delphinidae","Delphinidae","Stenella","Stenella","Stenella coeruleoalba","Stenella coeruleoalba","species","Stenella coeruleoalba"
"row_3597","RL2501_F2_2_2_MV1","Syngnathus","Actinopteri",918,"scientific name","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Syngnathidae","Syngnathus",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Syngnathiformes","Syngnathiformes","Syngnathidae","Syngnathidae","Syngnathus","Syngnathus",NA,NA,"genus","Syngnathus"
"row_3598","RL2501_F2_2_2_MV1",NA,NA,12018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"row_3599","RL2501_F2_2_3_MV1","Astropecten verrilli","Asteroidea",100,"scientific name","Eukaryota","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","Astropecten verrilli","Eukaryota","Eukaryota","Echinodermata",NA,"Asteroidea",NA,"Paxillosida",NA,"Astropectinidae",NA,"Astropecten",NA,"Astropecten verrilli",NA,"domain","Eukaryota"
"row_3600","RL2501_F2_2_3_MV1","Bathycoccus prasinos","Mamiellophyceae",70,"scientific name","Eukaryota","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Bathycoccus","Bathycoccus prasinos","Eukaryota","Eukaryota","Chlorophyta",NA,"Mamiellophyceae",NA,"Mamiellales",NA,"Bathycoccaceae",NA,"Bathycoccus",NA,"Bathycoccus prasinos",NA,"domain","Eukaryota"
"row_3601","RL2501_F2_2_3_MV1","Cololabis saira","Actinopteri",491,"scientific name","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Cololabis","Cololabis saira","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Beloniformes","Beloniformes","Belonidae","Belonidae","Cololabis","Cololabis","Cololabis saira","Cololabis saira","species","Cololabis saira"
"row_3602","RL2501_F2_2_3_MV1","Delphinidae","Mammalia",1517,"scientific name","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA,"Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Artiodactyla","Artiodactyla","Delphinidae","Delphinidae",NA,NA,NA,NA,"family","Delphinidae"
"row_3603","RL2501_F2_2_3_MV1","Engraulis mordax","Actinopteri",82938,"scientific name","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Clupeiformes","Clupeiformes","Engraulidae","Engraulidae","Engraulis","Engraulis","Engraulis mordax","Engraulis mordax","species","Engraulis mordax"
"row_3604","RL2501_F2_2_3_MV1","Eschrichtius robustus","Mammalia",22,"scientific name","Eukaryota","Chordata","Mammalia","Artiodactyla","Eschrichtiidae","Eschrichtius","Eschrichtius robustus","Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Artiodactyla","Artiodactyla","Eschrichtiidae","Eschrichtiidae","Eschrichtius","Eschrichtius","Eschrichtius robustus","Eschrichtius robustus","species","Eschrichtius robustus"
"row_3605","RL2501_F2_2_3_MV1","Evadne","Branchiopoda",134,"scientific name","Eukaryota","Arthropoda","Branchiopoda","Diplostraca","Podonidae","Evadne",NA,"Eukaryota","Eukaryota","Arthropoda",NA,"Branchiopoda",NA,"Diplostraca",NA,"Podonidae",NA,"Evadne",NA,NA,NA,"domain","Eukaryota"
"row_3606","RL2501_F2_2_3_MV1","Homo sapiens","Mammalia",18,"scientific name","Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens","Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Primates",NA,"Hominidae",NA,"Homo",NA,"Homo sapiens",NA,"class","Mammalia"
"row_3607","RL2501_F2_2_3_MV1","Lagenorhynchus obliquidens","Mammalia",14,"synonym","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Sagmatias","Sagmatias obliquidens","Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Artiodactyla","Artiodactyla","Delphinidae","Delphinidae","Sagmatias","Sagmatias","Sagmatias obliquidens","Sagmatias obliquidens","species","Sagmatias obliquidens"
"row_3608","RL2501_F2_2_3_MV1","Lampanyctus tenuiformis","Actinopteri",824,"scientific name","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus tenuiformis","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Myctophiformes","Myctophiformes","Myctophidae","Myctophidae","Lampanyctus","Lampanyctus","Lampanyctus tenuiformis","Lampanyctus tenuiformis","species","Lampanyctus tenuiformis"
"row_3609","RL2501_F2_2_3_MV1","Mola","Actinopteri",2,"scientific name","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Molidae","Mola",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Tetraodontiformes","Tetraodontiformes","Molidae","Molidae","Mola","Mola",NA,NA,"genus","Mola"
"row_3610","RL2501_F2_2_3_MV1","Ovis","Mammalia",109,"scientific name","Eukaryota","Chordata","Mammalia","Artiodactyla","Bovidae","Ovis",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Artiodactyla","Artiodactyla","Bovidae",NA,"Ovis",NA,NA,NA,"order","Artiodactyla"
"row_3611","RL2501_F2_2_3_MV1","Scorpaenichthys marmoratus","Actinopteri",19,"scientific name","Eukaryota","Chordata","Actinopteri","Perciformes","Cottidae","Scorpaenichthys","Scorpaenichthys marmoratus","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Perciformes","Perciformes","Cottidae","Cottidae","Scorpaenichthys","Scorpaenichthys","Scorpaenichthys marmoratus","Scorpaenichthys marmoratus","species","Scorpaenichthys marmoratus"
"row_3612","RL2501_F2_2_3_MV1","Sebastes","Actinopteri",325,"scientific name","Eukaryota","Chordata","Actinopteri","Perciformes","Sebastidae","Sebastes",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Perciformes","Perciformes","Sebastidae","Sebastidae","Sebastes","Sebastes",NA,NA,"genus","Sebastes"
"row_3613","RL2501_F2_2_3_MV1","Stenobrachius nannochir","Actinopteri",33,"scientific name","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Stenobrachius","Stenobrachius nannochir","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Myctophiformes","Myctophiformes","Myctophidae","Myctophidae","Stenobrachius","Stenobrachius","Stenobrachius nannochir","Stenobrachius nannochir","species","Stenobrachius nannochir"
"row_3614","RL2501_F2_2_3_MV1","Strongylocentrotus purpuratus","Echinoidea",26,"scientific name","Eukaryota","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus purpuratus","Eukaryota","Eukaryota","Echinodermata",NA,"Echinoidea",NA,"Camarodonta",NA,"Strongylocentrotidae",NA,"Strongylocentrotus",NA,"Strongylocentrotus purpuratus",NA,"domain","Eukaryota"
"row_3615","RL2501_F2_2_3_MV1","Symbolophorus californiensis","Actinopteri",459,"scientific name","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Symbolophorus","Symbolophorus californiensis","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Myctophiformes","Myctophiformes","Myctophidae","Myctophidae","Symbolophorus","Symbolophorus","Symbolophorus californiensis","Symbolophorus californiensis","species","Symbolophorus californiensis"
"row_3616","RL2501_F2_2_3_MV1","Tarletonbeania crenularis","Actinopteri",13,"scientific name","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Tarletonbeania","Tarletonbeania crenularis","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Myctophiformes","Myctophiformes","Myctophidae","Myctophidae","Tarletonbeania","Tarletonbeania","Tarletonbeania crenularis","Tarletonbeania crenularis","species","Tarletonbeania crenularis"
"row_3617","RL2501_F2_2_3_MV1","Triphoturus mexicanus","Actinopteri",449,"scientific name","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Triphoturus","Triphoturus mexicanus","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Myctophiformes","Myctophiformes","Myctophidae","Myctophidae","Triphoturus","Triphoturus","Triphoturus mexicanus","Triphoturus mexicanus","species","Triphoturus mexicanus"
"row_3618","RL2501_F2_2_3_MV1","Uria","Aves",27,"scientific name","Eukaryota","Chordata","Aves","Charadriiformes","Alcidae","Uria",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Aves",NA,"Charadriiformes",NA,"Alcidae",NA,"Uria",NA,NA,NA,"phylum","Chordata"
"row_3619","RL2501_F2_2_3_MV1",NA,NA,15003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"row_3620","RL2501_F2_2_4_MV1","Astropecten verrilli","Asteroidea",309,"scientific name","Eukaryota","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","Astropecten verrilli","Eukaryota","Eukaryota","Echinodermata",NA,"Asteroidea",NA,"Paxillosida",NA,"Astropectinidae",NA,"Astropecten",NA,"Astropecten verrilli",NA,"domain","Eukaryota"
"row_3621","RL2501_F2_2_4_MV1","Delphinidae","Mammalia",2549,"scientific name","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA,"Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Artiodactyla","Artiodactyla","Delphinidae","Delphinidae",NA,NA,NA,NA,"family","Delphinidae"
"row_3622","RL2501_F2_2_4_MV1","Engraulis mordax","Actinopteri",96851,"scientific name","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Clupeiformes","Clupeiformes","Engraulidae","Engraulidae","Engraulis","Engraulis","Engraulis mordax","Engraulis mordax","species","Engraulis mordax"
"row_3623","RL2501_F2_2_4_MV1","Evadne","Branchiopoda",190,"scientific name","Eukaryota","Arthropoda","Branchiopoda","Diplostraca","Podonidae","Evadne",NA,"Eukaryota","Eukaryota","Arthropoda",NA,"Branchiopoda",NA,"Diplostraca",NA,"Podonidae",NA,"Evadne",NA,NA,NA,"domain","Eukaryota"
"row_3624","RL2501_F2_2_4_MV1",NA,NA,30353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"row_3625","RL2501_F3_2_1_MV1","Astropecten verrilli","Asteroidea",678,"scientific name","Eukaryota","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","Astropecten verrilli","Eukaryota","Eukaryota","Echinodermata",NA,"Asteroidea",NA,"Paxillosida",NA,"Astropectinidae",NA,"Astropecten",NA,"Astropecten verrilli",NA,"domain","Eukaryota"
"row_3626","RL2501_F3_2_1_MV1","Cololabis saira","Actinopteri",790,"scientific name","Eukaryota","Chordata","Actinopteri","Beloniformes","Belonidae","Cololabis","Cololabis saira","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Beloniformes","Beloniformes","Belonidae","Belonidae","Cololabis","Cololabis","Cololabis saira","Cololabis saira","species","Cololabis saira"
"row_3627","RL2501_F3_2_1_MV1","Delphinidae","Mammalia",8026,"scientific name","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae",NA,NA,"Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Artiodactyla","Artiodactyla","Delphinidae","Delphinidae",NA,NA,NA,NA,"family","Delphinidae"
"row_3628","RL2501_F3_2_1_MV1","Delphinus bairdii","Mammalia",3437,"scientific name","Eukaryota","Chordata","Mammalia","Artiodactyla","Delphinidae","Delphinus","Delphinus bairdii","Eukaryota","Eukaryota","Chordata","Chordata","Mammalia","Mammalia","Artiodactyla","Artiodactyla","Delphinidae","Delphinidae","Delphinus","Delphinus","Delphinus bairdii",NA,"genus","Delphinus"
"row_3629","RL2501_F3_2_1_MV1","Engraulis mordax","Actinopteri",61584,"scientific name","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Engraulis","Engraulis mordax","Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Clupeiformes","Clupeiformes","Engraulidae","Engraulidae","Engraulis","Engraulis","Engraulis mordax","Engraulis mordax","species","Engraulis mordax"
"row_3630","RL2501_F3_2_1_MV1","Evadne","Branchiopoda",213,"scientific name","Eukaryota","Arthropoda","Branchiopoda","Diplostraca","Podonidae","Evadne",NA,"Eukaryota","Eukaryota","Arthropoda",NA,"Branchiopoda",NA,"Diplostraca",NA,"Podonidae",NA,"Evadne",NA,NA,NA,"domain","Eukaryota"
"row_3631","RL2501_F3_2_1_MV1","Mola","Actinopteri",3956,"scientific name","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Molidae","Mola",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Tetraodontiformes","Tetraodontiformes","Molidae","Molidae","Mola","Mola",NA,NA,"genus","Mola"
"row_3632","RL2501_F3_2_1_MV1","Syngnathus","Actinopteri",11599,"scientific name","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Syngnathidae","Syngnathus",NA,"Eukaryota","Eukaryota","Chordata","Chordata","Actinopteri","Actinopteri","Syngnathiformes","Syngnathiformes","Syngnathidae","Syngnathidae","Syngnathus","Syngnathus",NA,NA,"genus","Syngnathus"
"row_3633","RL2501_F3_2_1_MV1",NA,NA,20918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"row_3634","RL2501_F3_2_2_MV1","Astropecten verrilli","Asteroidea",144,"scientific name","Eukaryota","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","Astropecten verrilli","Eukaryota","Eukaryota","Echinodermata",NA,"Asteroidea",NA,"Paxillosida",NA,"Astropectinidae",NA,"Astropecten",NA,"Astropecten verrilli",NA,"domain","Eukaryota"
