"ASV_id","domain","phylum","class","order","family","genus","species","regatta_match_rank"
"MiFish_0000402",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000377",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000365",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000382",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000383",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000396",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000370",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000386",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000368",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000389",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000374",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000375","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Opisthonema","Opisthonema oglinum","species"
"MiFish_0000412","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000406",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000394",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000403",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000381",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000393",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000379",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000415",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000398",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000411","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000399",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000401",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000405",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000428","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000417","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus","Epinephelus merra","species"
"MiFish_0000433",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000391",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000387",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000392",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000432",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000409",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000421","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000395",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000400",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000397",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000419",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000436",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000445","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000418",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000422","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000413","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000404","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000420",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000430",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000434",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000424","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000408",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000390",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000427",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000425",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000407",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000416",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000429",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000431",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000414",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000435","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000448",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000410",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000426",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000439",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000466","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000441",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000465","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000423",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000443",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000440",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000474",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000459",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000476","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000452","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000453",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000450",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000458",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000456",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000438","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000451",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000378",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000457",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000460",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000470",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000472","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000446",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000447","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000486",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000490","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000463",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000469",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000482",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000444",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000454",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000442",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000489","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000455",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000480",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000499","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000471",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000487",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000481",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000477",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000475",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000501","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Caranx","Caranx hippos","species"
"MiFish_0000488","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus","Epinephelus merra","species"
"MiFish_0000495","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000478",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000464",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000468",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000497",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000498",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000484",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000485",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000503","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Balistidae","Sufflamen","Sufflamen fraenatum","species"
"MiFish_0000473",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000494",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000479",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000505",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000506",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000493",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000483",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000507",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000504",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000510",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000527",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000520","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000491",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000524",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000522",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000509",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000508",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000502",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000515",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000535",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000500",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000532",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000519",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000511",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000534",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000496",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000526",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000528",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000513",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000525",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000518","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Opisthonema","Opisthonema oglinum","species"
"MiFish_0000462",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000540",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000530",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000542","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000514",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000516","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000531",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000512",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000547","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000521",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000517",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000549",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000529",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000552",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000537",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000555",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000492",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000553",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000533",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000539",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000567",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000545",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000551",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000554",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000461",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000550","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000563","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae",NA,NA,"family"
"MiFish_0000449",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000538",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000541",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000564","Eukaryota","Chordata","Actinopteri","Holocentriformes","Holocentridae","Myripristis","Myripristis berndti","species"
"MiFish_0000561",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000543",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000560",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000544",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000572",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000548",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000569",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000577","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Thunnus","Thunnus albacares","species"
"MiFish_0000467",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000566",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000556",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000573",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000570",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000574",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000568",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000557",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000565",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000587",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000558",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000559",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000571",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000584","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Acanthocybium","Acanthocybium solandri","species"
"MiFish_0000562",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000598","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000581","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Thunnus",NA,"genus"
"MiFish_0000575",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000576",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000582",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000594",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000589",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000583",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000600",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000599","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Thunnus",NA,"genus"
"MiFish_0000585",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000546",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000578",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000613",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000591",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000615",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000602","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Acanthocybium","Acanthocybium solandri","species"
"MiFish_0000590",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000608",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000592",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000607","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Acanthocybium","Acanthocybium solandri","species"
"MiFish_0000614",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000604",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000612",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000586",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000616",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000623",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000588",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000611",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000593",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000627",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000595",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000624",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000603",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000605",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000601",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000629",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000619",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000610",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000622",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000621",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000620","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Decapterus","Decapterus russelli","species"
"MiFish_0000636",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000536",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000625",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000634","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus","Epinephelus merra","species"
"MiFish_0000597",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000638",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000631",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000617",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000642",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000632",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000580",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000628",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000609",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000618",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000523",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000639",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000626",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000437",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000650","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Carcharhinus",NA,"genus"
"MiFish_0000651","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Carcharhinus",NA,"genus"
"MiFish_0000653",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000648",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000633",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000630",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000606",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000635",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000652","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Carcharhinus",NA,"genus"
"MiFish_0000647",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000637",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000646",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000654",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000656",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000644",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000640",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000645",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000668",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000659",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000657",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000641",NA,NA,NA,NA,NA,NA,NA,NA
