"ASV_id","pct_id","count","obitools_name","domain","phylum","class","order","family","genus","species","regatta_match_rank"
"MiFish_0000001",0,225309,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000002",0,2870,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000003",0,19113,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000004",99.4047619047619,441,"Euthynnus","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Euthynnus",NA,"genus"
"MiFish_0000005",0,4405,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000006",0,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000007",100,158907,"Mugil thoburni","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000008",0,4118,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000009",0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000010",0,800,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000011",0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000012",100,57251,"Stegastes arcifrons","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons","species"
"MiFish_0000013",0,15914,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000014",0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000015",0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000016",0,3486,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000017",0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000018",0,513,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000019",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000020",0,432,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000021",0,122,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000022",0,3531,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000023",0,94,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000024",0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000025",0,92,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000026",0,480,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000027",0,8263,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000028",0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000029",0,87,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000030",0,89,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000031",0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000032",0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000033",0,49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000034",0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000035",98.8235294117647,62,"Mugil thoburni","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000036",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000037",0,71,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000038",0,49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000039",0,42,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000040",0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000041",0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000042",0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000043",0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000044",0,453,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000045",99.4285714285714,189,"Stegastes arcifrons","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons","species"
"MiFish_0000046",0,142,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000047",0,69,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000048",0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000049",0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000050",0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000051",0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000052",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000053",0,108,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000054",0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000055",99.4117647058823,496,"Mugil thoburni","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000056",0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000057",0,198,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000058",97.0588235294118,10375,"Archosargus rhomboidalis","Eukaryota","Chordata","Actinopteri","Spariformes","Sparidae",NA,NA,"family"
"MiFish_0000059",0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000060",0,2362,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000061",0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000062",0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000063",0,44,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000064",0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000065",0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000066",95.3757225433526,65,"Lampanyctus acanthurus","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Lampanyctus",NA,"genus"
"MiFish_0000067",0,106,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000068",0,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000069",0,66878,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000070",0,1076,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000071",0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000072",0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000073",0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000074",0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000075",0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000076",0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000077",0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000078",0,43,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000079",0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000080",0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000081",0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000082",0,81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000083",0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000084",0,92,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000085",0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000086",0,82,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000087",0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000088",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000089",0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000090",0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000091",97.6331360946746,10696,"Lutjanus argentimaculatus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus"
"MiFish_0000092",98.8165680473373,10583,"Lutjanus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus"
"MiFish_0000093",98.2248520710059,20547,"Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis",NA,"genus"
"MiFish_0000094",97.6331360946746,294,"Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis",NA,"genus"
"MiFish_0000095",100,7098,"Gerres cinereus","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Gerres","Gerres cinereus","species"
"MiFish_0000096",98.2248520710059,43,"Lutjanus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus"
"MiFish_0000097",0,28275,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000098",100,156835,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000099",0,1362,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000100",98.2248520710059,35,"Lutjanus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus"
"MiFish_0000101",0,239,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000102",98.2248520710059,25,"Lutjanus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus"
"MiFish_0000103",97.6331360946746,120,"Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis",NA,"genus"
"MiFish_0000104",0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000105",98.2248520710059,25,"Lutjanus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus"
"MiFish_0000106",97.6331360946746,63,"Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis",NA,"genus"
"MiFish_0000107",97.0414201183432,61,"Lutjanus argentimaculatus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus"
"MiFish_0000108",97.0414201183432,44,"Lutjanus argentimaculatus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus"
"MiFish_0000109",98.2248520710059,82,"Lutjanus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus"
"MiFish_0000110",97.6331360946746,21,"Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis",NA,"genus"
"MiFish_0000111",97.6331360946746,35,"Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis",NA,"genus"
"MiFish_0000112",97.6331360946746,83,"Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis",NA,"genus"
"MiFish_0000113",97.6331360946746,52,"Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis",NA,"genus"
"MiFish_0000114",96.4705882352941,15,"Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis",NA,"genus"
"MiFish_0000115",98.2456140350877,367,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000116",0,64,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000117",97.0414201183432,29,"Lutjanus argentimaculatus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus"
"MiFish_0000118",98.2248520710059,11,"Lutjanus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus"
"MiFish_0000119",98.2248520710059,30,"Lutjanus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus"
"MiFish_0000120",0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000121",97.6331360946746,86,"Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis",NA,"genus"
"MiFish_0000122",97.6331360946746,55,"Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis",NA,"genus"
"MiFish_0000123",99.4082840236686,22,"Gerres cinereus","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Gerres","Gerres cinereus","species"
"MiFish_0000124",99.4152046783626,3432,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000125",0,291,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000126",97.0414201183432,25,"Lutjanus argentimaculatus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus"
"MiFish_0000127",99.4082840236686,55,"Gerres cinereus","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Gerres","Gerres cinereus","species"
"MiFish_0000128",0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000129",97.6331360946746,28,"Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis",NA,"genus"
"MiFish_0000130",0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000131",96.4705882352941,981,"Lutjanus argentimaculatus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus"
"MiFish_0000132",0,49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000133",98.2248520710059,20,"Lutjanus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus"
"MiFish_0000134",97.0414201183432,24,"Lutjanus argentimaculatus","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Lutjanidae","Lutjanus",NA,"genus"
"MiFish_0000135",0,74,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000136",0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000137",100,33368,"Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus"
"MiFish_0000138",99.4082840236686,57,"Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus"
"MiFish_0000139",0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000140",0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000141",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000142",99.4082840236686,65,"Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus"
"MiFish_0000143",99.4082840236686,57,"Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus"
"MiFish_0000144",0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000145",99.4082840236686,26,"Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus"
"MiFish_0000146",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000147",99.4082840236686,69,"Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus"
"MiFish_0000148",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000149",99.4082840236686,71,"Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus"
"MiFish_0000150",100,11,"Abudefduf saxatilis","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf","Abudefduf saxatilis","species"
"MiFish_0000151",0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000152",99.4082840236686,346,"Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus"
"MiFish_0000153",99.4082840236686,45,"Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus"
"MiFish_0000154",0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000155",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000156",98.8165680473373,558,"Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus"
"MiFish_0000157",96.4497041420118,5838,"Mycteroperca bonaci","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca",NA,"genus"
"MiFish_0000158",95.8579881656805,27,"Mycteroperca bonaci","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca",NA,"genus"
"MiFish_0000159",0,92,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000160",95.8579881656805,17,"Mycteroperca bonaci","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca",NA,"genus"
"MiFish_0000161",95.8579881656805,450,"Mycteroperca bonaci","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca",NA,"genus"
"MiFish_0000162",0,67,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000163",99.4082840236686,141,"Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus"
"MiFish_0000164",95.8579881656805,14,"Mycteroperca bonaci","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca",NA,"genus"
"MiFish_0000165",99.4082840236686,42,"Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus"
"MiFish_0000166",0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000167",99.4082840236686,38,"Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus"
"MiFish_0000168",99.4082840236686,305,"Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus"
"MiFish_0000169",99.4082840236686,209,"Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus"
"MiFish_0000170",0,116,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000171",99.4082840236686,125,"Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus"
"MiFish_0000172",0,213,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000173",0,3946,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000174",0,92,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000175",0,96,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000176",0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000177",0,250,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000178",0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000179",0,93,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000180",0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000181",0,56,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000182",0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000183",0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000184",0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000185",0,89,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000186",0,111,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000187",0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000188",0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000189",0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000190",0,44,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000191",0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000192",0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000193",0,42,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000194",0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000195",0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000196",0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000197",0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000198",0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000199",100,3157,"Thunnus","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Thunnus",NA,"genus"
"MiFish_0000200",100,6080,"Percomorphaceae","Eukaryota","Chordata","Actinopteri",NA,NA,NA,NA,"class"
"MiFish_0000201",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000202",0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000203",99.4047619047619,21,"Percomorphaceae","Eukaryota","Chordata","Actinopteri",NA,NA,NA,NA,"class"
"MiFish_0000204",0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000205",0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000206",100,1212,"Euthynnus affinis","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Euthynnus",NA,"genus"
"MiFish_0000207",99.4047619047619,15,"Percomorphaceae","Eukaryota","Chordata","Actinopteri",NA,NA,NA,NA,"class"
"MiFish_0000208",0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000209",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000210",0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000211",0,272,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000212",0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000213",0,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000214",0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000215",98.2248520710059,4205,"Anisotremus scapularis","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Anisotremus","Anisotremus scapularis","species"
"MiFish_0000216",0,62411,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000217",0,4054,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000218",95.2662721893491,21313,"Haemulon plumierii","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Haemulon",NA,"genus"
"MiFish_0000219",99.4117647058823,25351,"Sphoeroides annulatus","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","species"
"MiFish_0000220",0,154,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000221",97.0414201183432,2363,"Epinephelus bontoides","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus",NA,"genus"
"MiFish_0000222",100,24968,"Mugil curema","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil curema","species"
"MiFish_0000223",97.093023255814,41840,"Eucinostomus melanopterus","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Eucinostomus",NA,"genus"
"MiFish_0000224",0,8116,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000225",0,110,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000226",0,124,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000227",99.4082840236686,52,"Caranx hippos","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Caranx","Caranx hippos","species"
"MiFish_0000228",0,110,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000229",98.2248520710059,99,"Muraena lentiginosa","Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Muraena","Muraena lentiginosa","species"
"MiFish_0000230",0,1029,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000231",0,618,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000232",0,203,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000233",0,382,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000234",97.0238095238095,1250,"Pontinus macrocephalus","Eukaryota","Chordata","Actinopteri","Perciformes","Scorpaenidae","Pontinus",NA,"genus"
"MiFish_0000235",98.8235294117647,38,"Sphoeroides annulatus","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","species"
"MiFish_0000236",0,884,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000237",97.6744186046512,814,"Eucinostomus melanopterus","Eukaryota","Chordata","Actinopteri","Gerreiformes","Gerreidae","Eucinostomus",NA,"genus"
"MiFish_0000238",0,328,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000239",99.4152046783626,656,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000240",0,162,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000241",0,89,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000242",95.3216374269006,10,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000243",0,1332,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000244",0,333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000245",0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000246",0,64,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000247",98.8304093567252,236,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000248",0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000249",95.2662721893491,1326,"Conodon nobilis","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae",NA,NA,"family"
"MiFish_0000250",0,194,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000251",0,948,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000252",95.4285714285714,552,"Dorosoma cepedianum","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae",NA,NA,"family"
"MiFish_0000253",0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000254",0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000255",0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000256",0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000257",0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000258",0,11999,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000259",99.4285714285714,87,"Stegastes beebei","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes beebei","species"
